# campaign: devchar-cp (full output I-V curves)
# record_id: 20260731-041340-833292f
# generated_utc: 2026-07-31T04:13:42Z
# pdk_variant: gf180mcuD
# pdk_open_pdks_hash: c6d73a35f524070e85faff4a6a9eef49553ebc2b
# pdk_root: /Users/rwalters/.volare/gf180mcuD
# model_file: libs.tech/ngspice/sm141064.ngspice (+ sm141064_mim.ngspice via mimcap_* sections)
# switches: design.ngspice defaults (sw_stat_global=0, sw_stat_mismatch=0 -> nominal skew, no Monte Carlo)
# simulator: ngspice-46
# netlist: sim/devchar-cp/testbench/tb_cp_mirror.sp
# corners: process{typical,ff,ss,fs,sf} x temp{-40,27,125}C x vdd{2.97,3.30,3.63}V = 45 points, 6 stacks each
# Complete output characteristic of every stack at every corner, decimated from
# the 10 mV simulation grid to 50 mV. ro is a central difference on the raw
# 10 mV grid, so the knee is resolved at full simulation resolution.
stack,process,temp_c,vdd_v,vout_v,iout_a,ro_ohm
n_simple,sf,125,3.63,1.3500,2.01741e-05,2.56865e+06
n_simple,sf,125,3.63,1.4000,2.01934e-05,2.60783e+06
n_simple,sf,125,3.63,1.4500,2.02124e-05,2.64452e+06
n_simple,sf,125,3.63,1.5000,2.02312e-05,2.67899e+06
n_simple,sf,125,3.63,1.5500,2.02498e-05,2.71128e+06
n_simple,sf,125,3.63,1.6000,2.02681e-05,2.74153e+06
n_simple,sf,125,3.63,1.6500,2.02862e-05,2.76974e+06
n_simple,sf,125,3.63,1.7000,2.03042e-05,2.79576e+06
n_simple,sf,125,3.63,1.7500,2.0322e-05,2.8196e+06
n_simple,sf,125,3.63,1.8000,2.03397e-05,2.84091e+06
n_simple,sf,125,3.63,1.8500,2.03572e-05,2.85939e+06
n_simple,sf,125,3.63,1.9000,2.03747e-05,2.87455e+06
n_simple,sf,125,3.63,1.9500,2.0392e-05,2.886e+06
n_simple,sf,125,3.63,2.0000,2.04093e-05,2.89289e+06
n_simple,sf,125,3.63,2.0500,2.04266e-05,2.89457e+06
n_simple,sf,125,3.63,2.1000,2.04439e-05,2.89017e+06
n_simple,sf,125,3.63,2.1500,2.04612e-05,2.87882e+06
n_simple,sf,125,3.63,2.2000,2.04786e-05,2.85963e+06
n_simple,sf,125,3.63,2.2500,2.04962e-05,2.83186e+06
n_simple,sf,125,3.63,2.3000,2.0514e-05,2.79474e+06
n_simple,sf,125,3.63,2.3500,2.0532e-05,2.74774e+06
n_simple,sf,125,3.63,2.4000,2.05504e-05,2.69063e+06
n_simple,sf,125,3.63,2.4500,2.05692e-05,2.62336e+06
n_simple,sf,125,3.63,2.5000,2.05885e-05,2.54641e+06
n_simple,sf,125,3.63,2.5500,2.06085e-05,2.46036e+06
n_simple,sf,125,3.63,2.6000,2.06292e-05,2.36628e+06
n_simple,sf,125,3.63,2.6500,2.06508e-05,2.26536e+06
n_simple,sf,125,3.63,2.7000,2.06734e-05,2.15913e+06
n_simple,sf,125,3.63,2.7500,2.06972e-05,2.04916e+06
n_simple,sf,125,3.63,2.8000,2.07223e-05,1.93708e+06
n_simple,sf,125,3.63,2.8500,2.07489e-05,1.82445e+06
n_simple,sf,125,3.63,2.9000,2.07771e-05,1.71272e+06
n_simple,sf,125,3.63,2.9500,2.08073e-05,1.60318e+06
n_simple,sf,125,3.63,3.0000,2.08396e-05,1.49687e+06
n_simple,sf,125,3.63,3.0500,2.08742e-05,1.39465e+06
n_simple,sf,125,3.63,3.1000,2.09114e-05,1.29717e+06
n_simple,sf,125,3.63,3.1500,2.09514e-05,1.20485e+06
n_simple,sf,125,3.63,3.2000,2.09944e-05,1.11795e+06
n_simple,sf,125,3.63,3.2500,2.10409e-05,1.03658e+06
n_simple,sf,125,3.63,3.3000,2.1091e-05,960721
n_simple,sf,125,3.63,3.3500,2.11451e-05,890254
n_simple,sf,125,3.63,3.4000,2.12034e-05,825001
n_simple,sf,125,3.63,3.4500,2.12664e-05,764710
n_simple,sf,125,3.63,3.5000,2.13343e-05,709117
n_simple,sf,125,3.63,3.5500,2.14075e-05,657934
n_simple,sf,125,3.63,3.6000,2.14864e-05,610853
n_simple,ss,-40,2.97,0.0000,0,5284.07
n_simple,ss,-40,2.97,0.0500,8.60339e-06,6957.34
n_simple,ss,-40,2.97,0.1000,1.44213e-05,11157.9
n_simple,ss,-40,2.97,0.1500,1.76541e-05,24098.7
n_simple,ss,-40,2.97,0.2000,1.88783e-05,81325
n_simple,ss,-40,2.97,0.2500,1.92343e-05,242612
n_simple,ss,-40,2.97,0.3000,1.93809e-05,461753
n_simple,ss,-40,2.97,0.3500,1.94696e-05,671524
n_simple,ss,-40,2.97,0.4000,1.95353e-05,852061
n_simple,ss,-40,2.97,0.4500,1.95891e-05,1.0038e+06
n_simple,ss,-40,2.97,0.5000,1.96359e-05,1.13149e+06
n_simple,ss,-40,2.97,0.5500,1.96781e-05,1.23986e+06
n_simple,ss,-40,2.97,0.6000,1.97169e-05,1.33277e+06
n_simple,ss,-40,2.97,0.6500,1.97533e-05,1.41321e+06
n_simple,ss,-40,2.97,0.7000,1.97878e-05,1.48346e+06
n_simple,ss,-40,2.97,0.7500,1.98208e-05,1.54536e+06
n_simple,ss,-40,2.97,0.8000,1.98526e-05,1.60026e+06
n_simple,ss,-40,2.97,0.8500,1.98834e-05,1.64928e+06
n_simple,ss,-40,2.97,0.9000,1.99133e-05,1.69334e+06
n_simple,ss,-40,2.97,0.9500,1.99425e-05,1.73312e+06
n_simple,ss,-40,2.97,1.0000,1.9971e-05,1.76922e+06
n_simple,ss,-40,2.97,1.0500,1.9999e-05,1.80214e+06
n_simple,ss,-40,2.97,1.1000,2.00265e-05,1.83227e+06
n_simple,ss,-40,2.97,1.1500,2.00536e-05,1.85993e+06
n_simple,ss,-40,2.97,1.2000,2.00803e-05,1.88542e+06
n_simple,ss,-40,2.97,1.2500,2.01066e-05,1.90898e+06
n_simple,ss,-40,2.97,1.3000,2.01327e-05,1.93082e+06
n_simple,ss,-40,2.97,1.3500,2.01584e-05,1.95109e+06
n_simple,ss,-40,2.97,1.4000,2.0184e-05,1.96994e+06
n_simple,ss,-40,2.97,1.4500,2.02092e-05,1.98746e+06
n_simple,ss,-40,2.97,1.5000,2.02343e-05,2.00371e+06
n_simple,ss,-40,2.97,1.5500,2.02591e-05,2.01873e+06
n_simple,ss,-40,2.97,1.6000,2.02838e-05,2.03252e+06
n_simple,ss,-40,2.97,1.6500,2.03083e-05,2.04499e+06
n_simple,ss,-40,2.97,1.7000,2.03327e-05,2.05607e+06
n_simple,ss,-40,2.97,1.7500,2.0357e-05,2.06556e+06
n_simple,ss,-40,2.97,1.8000,2.03811e-05,2.07327e+06
n_simple,ss,-40,2.97,1.8500,2.04052e-05,2.07892e+06
n_simple,ss,-40,2.97,1.9000,2.04293e-05,2.08218e+06
n_simple,ss,-40,2.97,1.9500,2.04533e-05,2.08266e+06
n_simple,ss,-40,2.97,2.0000,2.04773e-05,2.07991e+06
n_simple,ss,-40,2.97,2.0500,2.05014e-05,2.07348e+06
n_simple,ss,-40,2.97,2.1000,2.05255e-05,2.0629e+06
n_simple,ss,-40,2.97,2.1500,2.05498e-05,2.04771e+06
n_simple,ss,-40,2.97,2.2000,2.05744e-05,2.02745e+06
n_simple,ss,-40,2.97,2.2500,2.05992e-05,2.00176e+06
n_simple,ss,-40,2.97,2.3000,2.06244e-05,1.97037e+06
n_simple,ss,-40,2.97,2.3500,2.065e-05,1.93313e+06
n_simple,ss,-40,2.97,2.4000,2.06761e-05,1.89002e+06
n_simple,ss,-40,2.97,2.4500,2.07029e-05,1.84118e+06
n_simple,ss,-40,2.97,2.5000,2.07305e-05,1.78693e+06
n_simple,ss,-40,2.97,2.5500,2.07589e-05,1.72773e+06
n_simple,ss,-40,2.97,2.6000,2.07884e-05,1.66423e+06
n_simple,ss,-40,2.97,2.6500,2.08191e-05,1.59714e+06
n_simple,ss,-40,2.97,2.7000,2.08511e-05,1.52727e+06
n_simple,ss,-40,2.97,2.7500,2.08846e-05,1.4555e+06
n_simple,ss,-40,2.97,2.8000,2.09198e-05,1.38266e+06
n_simple,ss,-40,2.97,2.8500,2.0957e-05,1.30959e+06
n_simple,ss,-40,2.97,2.9000,2.09963e-05,1.23706e+06
n_simple,ss,-40,2.97,2.9500,2.10379e-05,1.16577e+06
n_simple,ss,-40,3.30,0.0000,0,5284.07
n_simple,ss,-40,3.30,0.0500,8.60339e-06,6957.34
n_simple,ss,-40,3.30,0.1000,1.44213e-05,11157.9
n_simple,ss,-40,3.30,0.1500,1.76541e-05,24098.7
n_simple,ss,-40,3.30,0.2000,1.88783e-05,81325
n_simple,ss,-40,3.30,0.2500,1.92343e-05,242612
n_simple,ss,-40,3.30,0.3000,1.93809e-05,461753
n_simple,ss,-40,3.30,0.3500,1.94696e-05,671524
n_simple,ss,-40,3.30,0.4000,1.95353e-05,852061
n_simple,ss,-40,3.30,0.4500,1.95891e-05,1.0038e+06
n_simple,ss,-40,3.30,0.5000,1.96359e-05,1.13149e+06
n_simple,ss,-40,3.30,0.5500,1.96781e-05,1.23986e+06
n_simple,ss,-40,3.30,0.6000,1.97169e-05,1.33277e+06
n_simple,ss,-40,3.30,0.6500,1.97533e-05,1.41321e+06
n_simple,ss,-40,3.30,0.7000,1.97878e-05,1.48346e+06
n_simple,ss,-40,3.30,0.7500,1.98208e-05,1.54536e+06
n_simple,ss,-40,3.30,0.8000,1.98526e-05,1.60026e+06
n_simple,ss,-40,3.30,0.8500,1.98834e-05,1.64928e+06
n_simple,ss,-40,3.30,0.9000,1.99133e-05,1.69334e+06
n_simple,ss,-40,3.30,0.9500,1.99425e-05,1.73312e+06
n_simple,ss,-40,3.30,1.0000,1.9971e-05,1.76922e+06
n_simple,ss,-40,3.30,1.0500,1.9999e-05,1.80214e+06
n_simple,ss,-40,3.30,1.1000,2.00265e-05,1.83227e+06
n_simple,ss,-40,3.30,1.1500,2.00536e-05,1.85993e+06
n_simple,ss,-40,3.30,1.2000,2.00803e-05,1.88542e+06
n_simple,ss,-40,3.30,1.2500,2.01066e-05,1.90898e+06
n_simple,ss,-40,3.30,1.3000,2.01327e-05,1.93082e+06
n_simple,ss,-40,3.30,1.3500,2.01584e-05,1.95109e+06
n_simple,ss,-40,3.30,1.4000,2.0184e-05,1.96994e+06
n_simple,ss,-40,3.30,1.4500,2.02092e-05,1.98746e+06
n_simple,ss,-40,3.30,1.5000,2.02343e-05,2.00371e+06
n_simple,ss,-40,3.30,1.5500,2.02591e-05,2.01873e+06
n_simple,ss,-40,3.30,1.6000,2.02838e-05,2.03252e+06
n_simple,ss,-40,3.30,1.6500,2.03083e-05,2.04499e+06
n_simple,ss,-40,3.30,1.7000,2.03327e-05,2.05607e+06
n_simple,ss,-40,3.30,1.7500,2.0357e-05,2.06556e+06
n_simple,ss,-40,3.30,1.8000,2.03811e-05,2.07327e+06
n_simple,ss,-40,3.30,1.8500,2.04052e-05,2.07892e+06
n_simple,ss,-40,3.30,1.9000,2.04293e-05,2.08218e+06
n_simple,ss,-40,3.30,1.9500,2.04533e-05,2.08266e+06
n_simple,ss,-40,3.30,2.0000,2.04773e-05,2.07991e+06
n_simple,ss,-40,3.30,2.0500,2.05014e-05,2.07348e+06
n_simple,ss,-40,3.30,2.1000,2.05255e-05,2.0629e+06
n_simple,ss,-40,3.30,2.1500,2.05498e-05,2.04771e+06
n_simple,ss,-40,3.30,2.2000,2.05744e-05,2.02745e+06
n_simple,ss,-40,3.30,2.2500,2.05992e-05,2.00176e+06
n_simple,ss,-40,3.30,2.3000,2.06244e-05,1.97037e+06
n_simple,ss,-40,3.30,2.3500,2.065e-05,1.93313e+06
n_simple,ss,-40,3.30,2.4000,2.06761e-05,1.89002e+06
n_simple,ss,-40,3.30,2.4500,2.07029e-05,1.84118e+06
n_simple,ss,-40,3.30,2.5000,2.07305e-05,1.78693e+06
n_simple,ss,-40,3.30,2.5500,2.07589e-05,1.72773e+06
n_simple,ss,-40,3.30,2.6000,2.07884e-05,1.66423e+06
n_simple,ss,-40,3.30,2.6500,2.08191e-05,1.59714e+06
n_simple,ss,-40,3.30,2.7000,2.08511e-05,1.52727e+06
n_simple,ss,-40,3.30,2.7500,2.08846e-05,1.4555e+06
n_simple,ss,-40,3.30,2.8000,2.09198e-05,1.38266e+06
n_simple,ss,-40,3.30,2.8500,2.0957e-05,1.30959e+06
n_simple,ss,-40,3.30,2.9000,2.09963e-05,1.23706e+06
n_simple,ss,-40,3.30,2.9500,2.10379e-05,1.16577e+06
n_simple,ss,-40,3.30,3.0000,2.10821e-05,1.0963e+06
n_simple,ss,-40,3.30,3.0500,2.11292e-05,1.02911e+06
n_simple,ss,-40,3.30,3.1000,2.11794e-05,964585
n_simple,ss,-40,3.30,3.1500,2.1233e-05,903008
n_simple,ss,-40,3.30,3.2000,2.12902e-05,844545
n_simple,ss,-40,3.30,3.2500,2.13515e-05,789310
n_simple,ss,-40,3.30,3.3000,2.1417e-05,747465
n_simple,ss,-40,3.63,0.0000,0,5284.07
n_simple,ss,-40,3.63,0.0500,8.60339e-06,6957.34
n_simple,ss,-40,3.63,0.1000,1.44213e-05,11157.9
n_simple,ss,-40,3.63,0.1500,1.76541e-05,24098.7
n_simple,ss,-40,3.63,0.2000,1.88783e-05,81325
n_simple,ss,-40,3.63,0.2500,1.92343e-05,242612
n_simple,ss,-40,3.63,0.3000,1.93809e-05,461753
n_simple,ss,-40,3.63,0.3500,1.94696e-05,671524
n_simple,ss,-40,3.63,0.4000,1.95353e-05,852061
n_simple,ss,-40,3.63,0.4500,1.95891e-05,1.0038e+06
n_simple,ss,-40,3.63,0.5000,1.96359e-05,1.13149e+06
n_simple,ss,-40,3.63,0.5500,1.96781e-05,1.23986e+06
n_simple,ss,-40,3.63,0.6000,1.97169e-05,1.33277e+06
n_simple,ss,-40,3.63,0.6500,1.97533e-05,1.41321e+06
n_simple,ss,-40,3.63,0.7000,1.97878e-05,1.48346e+06
n_simple,ss,-40,3.63,0.7500,1.98208e-05,1.54536e+06
n_simple,ss,-40,3.63,0.8000,1.98526e-05,1.60026e+06
n_simple,ss,-40,3.63,0.8500,1.98834e-05,1.64928e+06
n_simple,ss,-40,3.63,0.9000,1.99133e-05,1.69334e+06
n_simple,ss,-40,3.63,0.9500,1.99425e-05,1.73312e+06
n_simple,ss,-40,3.63,1.0000,1.9971e-05,1.76922e+06
n_simple,ss,-40,3.63,1.0500,1.9999e-05,1.80214e+06
n_simple,ss,-40,3.63,1.1000,2.00265e-05,1.83227e+06
n_simple,ss,-40,3.63,1.1500,2.00536e-05,1.85993e+06
n_simple,ss,-40,3.63,1.2000,2.00803e-05,1.88542e+06
n_simple,ss,-40,3.63,1.2500,2.01066e-05,1.90898e+06
n_simple,ss,-40,3.63,1.3000,2.01327e-05,1.93082e+06
n_simple,ss,-40,3.63,1.3500,2.01584e-05,1.95109e+06
n_simple,ss,-40,3.63,1.4000,2.0184e-05,1.96994e+06
n_simple,ss,-40,3.63,1.4500,2.02092e-05,1.98746e+06
n_simple,ss,-40,3.63,1.5000,2.02343e-05,2.00371e+06
n_simple,ss,-40,3.63,1.5500,2.02591e-05,2.01873e+06
n_simple,ss,-40,3.63,1.6000,2.02838e-05,2.03252e+06
n_simple,ss,-40,3.63,1.6500,2.03083e-05,2.04499e+06
n_simple,ss,-40,3.63,1.7000,2.03327e-05,2.05607e+06
n_simple,ss,-40,3.63,1.7500,2.0357e-05,2.06556e+06
n_simple,ss,-40,3.63,1.8000,2.03811e-05,2.07327e+06
n_simple,ss,-40,3.63,1.8500,2.04052e-05,2.07892e+06
n_simple,ss,-40,3.63,1.9000,2.04293e-05,2.08218e+06
n_simple,ss,-40,3.63,1.9500,2.04533e-05,2.08266e+06
n_simple,ss,-40,3.63,2.0000,2.04773e-05,2.07991e+06
n_simple,ss,-40,3.63,2.0500,2.05014e-05,2.07348e+06
n_simple,ss,-40,3.63,2.1000,2.05255e-05,2.0629e+06
n_simple,ss,-40,3.63,2.1500,2.05498e-05,2.04771e+06
n_simple,ss,-40,3.63,2.2000,2.05744e-05,2.02745e+06
n_simple,ss,-40,3.63,2.2500,2.05992e-05,2.00176e+06
n_simple,ss,-40,3.63,2.3000,2.06244e-05,1.97037e+06
n_simple,ss,-40,3.63,2.3500,2.065e-05,1.93313e+06
n_simple,ss,-40,3.63,2.4000,2.06761e-05,1.89002e+06
n_simple,ss,-40,3.63,2.4500,2.07029e-05,1.84118e+06
n_simple,ss,-40,3.63,2.5000,2.07305e-05,1.78693e+06
n_simple,ss,-40,3.63,2.5500,2.07589e-05,1.72773e+06
n_simple,ss,-40,3.63,2.6000,2.07884e-05,1.66423e+06
n_simple,ss,-40,3.63,2.6500,2.08191e-05,1.59714e+06
n_simple,ss,-40,3.63,2.7000,2.08511e-05,1.52727e+06
n_simple,ss,-40,3.63,2.7500,2.08846e-05,1.4555e+06
n_simple,ss,-40,3.63,2.8000,2.09198e-05,1.38266e+06
n_simple,ss,-40,3.63,2.8500,2.0957e-05,1.30959e+06
n_simple,ss,-40,3.63,2.9000,2.09963e-05,1.23706e+06
n_simple,ss,-40,3.63,2.9500,2.10379e-05,1.16577e+06
n_simple,ss,-40,3.63,3.0000,2.10821e-05,1.0963e+06
n_simple,ss,-40,3.63,3.0500,2.11292e-05,1.02911e+06
n_simple,ss,-40,3.63,3.1000,2.11794e-05,964585
n_simple,ss,-40,3.63,3.1500,2.1233e-05,903008
n_simple,ss,-40,3.63,3.2000,2.12902e-05,844545
n_simple,ss,-40,3.63,3.2500,2.13515e-05,789310
n_simple,ss,-40,3.63,3.3000,2.1417e-05,737327
n_simple,ss,-40,3.63,3.3500,2.14872e-05,688575
n_simple,ss,-40,3.63,3.4000,2.15624e-05,642986
n_simple,ss,-40,3.63,3.4500,2.16428e-05,600455
n_simple,ss,-40,3.63,3.5000,2.1729e-05,560859
n_simple,ss,-40,3.63,3.5500,2.18213e-05,524051
n_simple,ss,-40,3.63,3.6000,2.192e-05,489879
n_simple,ss,27,2.97,0.0000,0,6417.6
n_simple,ss,27,2.97,0.0500,7.23167e-06,7928.8
n_simple,ss,27,2.97,0.1000,1.26332e-05,11087.7
n_simple,ss,27,2.97,0.1500,1.62776e-05,17857.6
n_simple,ss,27,2.97,0.2000,1.82979e-05,38218.5
n_simple,ss,27,2.97,0.2500,1.90982e-05,114853
n_simple,ss,27,2.97,0.3000,1.9368e-05,297285
n_simple,ss,27,2.97,0.3500,1.94918e-05,531484
n_simple,ss,27,2.97,0.4000,1.95699e-05,755467
n_simple,ss,27,2.97,0.4500,1.96285e-05,951262
n_simple,ss,27,2.97,0.5000,1.96768e-05,1.11909e+06
n_simple,ss,27,2.97,0.5500,1.97187e-05,1.26316e+06
n_simple,ss,27,2.97,0.6000,1.97564e-05,1.38772e+06
n_simple,ss,27,2.97,0.6500,1.97911e-05,1.49635e+06
n_simple,ss,27,2.97,0.7000,1.98235e-05,1.59185e+06
n_simple,ss,27,2.97,0.7500,1.9854e-05,1.67647e+06
n_simple,ss,27,2.97,0.8000,1.98832e-05,1.75196e+06
n_simple,ss,27,2.97,0.8500,1.99112e-05,1.8197e+06
n_simple,ss,27,2.97,0.9000,1.99382e-05,1.88085e+06
n_simple,ss,27,2.97,0.9500,1.99644e-05,1.93631e+06
n_simple,ss,27,2.97,1.0000,1.99899e-05,1.98685e+06
n_simple,ss,27,2.97,1.0500,2.00148e-05,2.03308e+06
n_simple,ss,27,2.97,1.1000,2.00391e-05,2.07555e+06
n_simple,ss,27,2.97,1.1500,2.0063e-05,2.11466e+06
n_simple,ss,27,2.97,1.2000,2.00864e-05,2.15084e+06
n_simple,ss,27,2.97,1.2500,2.01095e-05,2.18436e+06
n_simple,ss,27,2.97,1.3000,2.01322e-05,2.21553e+06
n_simple,ss,27,2.97,1.3500,2.01546e-05,2.24457e+06
n_simple,ss,27,2.97,1.4000,2.01767e-05,2.27164e+06
n_simple,ss,27,2.97,1.4500,2.01986e-05,2.29692e+06
n_simple,ss,27,2.97,1.5000,2.02203e-05,2.32051e+06
n_simple,ss,27,2.97,1.5500,2.02417e-05,2.34247e+06
n_simple,ss,27,2.97,1.6000,2.0263e-05,2.36284e+06
n_simple,ss,27,2.97,1.6500,2.02841e-05,2.38155e+06
n_simple,ss,27,2.97,1.7000,2.0305e-05,2.39854e+06
n_simple,ss,27,2.97,1.7500,2.03258e-05,2.41365e+06
n_simple,ss,27,2.97,1.8000,2.03464e-05,2.4266e+06
n_simple,ss,27,2.97,1.8500,2.0367e-05,2.43703e+06
n_simple,ss,27,2.97,1.9000,2.03875e-05,2.44466e+06
n_simple,ss,27,2.97,1.9500,2.04079e-05,2.44891e+06
n_simple,ss,27,2.97,2.0000,2.04283e-05,2.44927e+06
n_simple,ss,27,2.97,2.0500,2.04487e-05,2.44517e+06
n_simple,ss,27,2.97,2.1000,2.04692e-05,2.43591e+06
n_simple,ss,27,2.97,2.1500,2.04898e-05,2.42093e+06
n_simple,ss,27,2.97,2.2000,2.05105e-05,2.39955e+06
n_simple,ss,27,2.97,2.2500,2.05315e-05,2.3713e+06
n_simple,ss,27,2.97,2.3000,2.05527e-05,2.33571e+06
n_simple,ss,27,2.97,2.3500,2.05743e-05,2.29253e+06
n_simple,ss,27,2.97,2.4000,2.05964e-05,2.24167e+06
n_simple,ss,27,2.97,2.4500,2.0619e-05,2.18331e+06
n_simple,ss,27,2.97,2.5000,2.06422e-05,2.11781e+06
n_simple,ss,27,2.97,2.5500,2.06662e-05,2.04578e+06
n_simple,ss,27,2.97,2.6000,2.06911e-05,1.96806e+06
n_simple,ss,27,2.97,2.6500,2.07171e-05,1.88558e+06
n_simple,ss,27,2.97,2.7000,2.07442e-05,1.79947e+06
n_simple,ss,27,2.97,2.7500,2.07727e-05,1.71089e+06
n_simple,ss,27,2.97,2.8000,2.08027e-05,1.62097e+06
n_simple,ss,27,2.97,2.8500,2.08345e-05,1.53088e+06
n_simple,ss,27,2.97,2.9000,2.08681e-05,1.4416e+06
n_simple,ss,27,2.97,2.9500,2.09039e-05,1.35404e+06
n_simple,ss,27,3.30,0.0000,0,6417.6
n_simple,ss,27,3.30,0.0500,7.23167e-06,7928.8
n_simple,ss,27,3.30,0.1000,1.26332e-05,11087.7
n_simple,ss,27,3.30,0.1500,1.62776e-05,17857.6
n_simple,ss,27,3.30,0.2000,1.82979e-05,38218.5
n_simple,ss,27,3.30,0.2500,1.90982e-05,114853
n_simple,ss,27,3.30,0.3000,1.9368e-05,297285
n_simple,ss,27,3.30,0.3500,1.94918e-05,531484
n_simple,ss,27,3.30,0.4000,1.95699e-05,755467
n_simple,ss,27,3.30,0.4500,1.96285e-05,951262
n_simple,ss,27,3.30,0.5000,1.96768e-05,1.11909e+06
n_simple,ss,27,3.30,0.5500,1.97187e-05,1.26316e+06
n_simple,ss,27,3.30,0.6000,1.97564e-05,1.38772e+06
n_simple,ss,27,3.30,0.6500,1.97911e-05,1.49635e+06
n_simple,ss,27,3.30,0.7000,1.98235e-05,1.59185e+06
n_simple,ss,27,3.30,0.7500,1.9854e-05,1.67647e+06
n_simple,ss,27,3.30,0.8000,1.98832e-05,1.75196e+06
n_simple,ss,27,3.30,0.8500,1.99112e-05,1.8197e+06
n_simple,ss,27,3.30,0.9000,1.99382e-05,1.88085e+06
n_simple,ss,27,3.30,0.9500,1.99644e-05,1.93631e+06
n_simple,ss,27,3.30,1.0000,1.99899e-05,1.98685e+06
n_simple,ss,27,3.30,1.0500,2.00148e-05,2.03308e+06
n_simple,ss,27,3.30,1.1000,2.00391e-05,2.07555e+06
n_simple,ss,27,3.30,1.1500,2.0063e-05,2.11466e+06
n_simple,ss,27,3.30,1.2000,2.00864e-05,2.15084e+06
n_simple,ss,27,3.30,1.2500,2.01095e-05,2.18436e+06
n_simple,ss,27,3.30,1.3000,2.01322e-05,2.21553e+06
n_simple,ss,27,3.30,1.3500,2.01546e-05,2.24457e+06
n_simple,ss,27,3.30,1.4000,2.01767e-05,2.27164e+06
n_simple,ss,27,3.30,1.4500,2.01986e-05,2.29692e+06
n_simple,ss,27,3.30,1.5000,2.02203e-05,2.32051e+06
n_simple,ss,27,3.30,1.5500,2.02417e-05,2.34247e+06
n_simple,ss,27,3.30,1.6000,2.0263e-05,2.36284e+06
n_simple,ss,27,3.30,1.6500,2.02841e-05,2.38155e+06
n_simple,ss,27,3.30,1.7000,2.0305e-05,2.39854e+06
n_simple,ss,27,3.30,1.7500,2.03258e-05,2.41365e+06
n_simple,ss,27,3.30,1.8000,2.03464e-05,2.4266e+06
n_simple,ss,27,3.30,1.8500,2.0367e-05,2.43703e+06
n_simple,ss,27,3.30,1.9000,2.03875e-05,2.44466e+06
n_simple,ss,27,3.30,1.9500,2.04079e-05,2.44891e+06
n_simple,ss,27,3.30,2.0000,2.04283e-05,2.44927e+06
n_simple,ss,27,3.30,2.0500,2.04487e-05,2.44517e+06
n_simple,ss,27,3.30,2.1000,2.04692e-05,2.43591e+06
n_simple,ss,27,3.30,2.1500,2.04898e-05,2.42093e+06
n_simple,ss,27,3.30,2.2000,2.05105e-05,2.39955e+06
n_simple,ss,27,3.30,2.2500,2.05315e-05,2.3713e+06
n_simple,ss,27,3.30,2.3000,2.05527e-05,2.33571e+06
n_simple,ss,27,3.30,2.3500,2.05743e-05,2.29253e+06
n_simple,ss,27,3.30,2.4000,2.05964e-05,2.24167e+06
n_simple,ss,27,3.30,2.4500,2.0619e-05,2.18331e+06
n_simple,ss,27,3.30,2.5000,2.06422e-05,2.11781e+06
n_simple,ss,27,3.30,2.5500,2.06662e-05,2.04578e+06
n_simple,ss,27,3.30,2.6000,2.06911e-05,1.96806e+06
n_simple,ss,27,3.30,2.6500,2.07171e-05,1.88558e+06
n_simple,ss,27,3.30,2.7000,2.07442e-05,1.79947e+06
n_simple,ss,27,3.30,2.7500,2.07727e-05,1.71089e+06
n_simple,ss,27,3.30,2.8000,2.08027e-05,1.62097e+06
n_simple,ss,27,3.30,2.8500,2.08345e-05,1.53088e+06
n_simple,ss,27,3.30,2.9000,2.08681e-05,1.4416e+06
n_simple,ss,27,3.30,2.9500,2.09039e-05,1.35404e+06
n_simple,ss,27,3.30,3.0000,2.09421e-05,1.26899e+06
n_simple,ss,27,3.30,3.0500,2.09828e-05,1.18704e+06
n_simple,ss,27,3.30,3.1000,2.10264e-05,1.10866e+06
n_simple,ss,27,3.30,3.1500,2.10731e-05,1.03417e+06
n_simple,ss,27,3.30,3.2000,2.11232e-05,963772
n_simple,ss,27,3.30,3.2500,2.11769e-05,897557
n_simple,ss,27,3.30,3.3000,2.12347e-05,847612
n_simple,ss,27,3.63,0.0000,0,6417.6
n_simple,ss,27,3.63,0.0500,7.23167e-06,7928.8
n_simple,ss,27,3.63,0.1000,1.26332e-05,11087.7
n_simple,ss,27,3.63,0.1500,1.62776e-05,17857.6
n_simple,ss,27,3.63,0.2000,1.82979e-05,38218.5
n_simple,ss,27,3.63,0.2500,1.90982e-05,114853
n_simple,ss,27,3.63,0.3000,1.9368e-05,297285
n_simple,ss,27,3.63,0.3500,1.94918e-05,531484
n_simple,ss,27,3.63,0.4000,1.95699e-05,755467
n_simple,ss,27,3.63,0.4500,1.96285e-05,951262
n_simple,ss,27,3.63,0.5000,1.96768e-05,1.11909e+06
n_simple,ss,27,3.63,0.5500,1.97187e-05,1.26316e+06
n_simple,ss,27,3.63,0.6000,1.97564e-05,1.38772e+06
n_simple,ss,27,3.63,0.6500,1.97911e-05,1.49635e+06
n_simple,ss,27,3.63,0.7000,1.98235e-05,1.59185e+06
n_simple,ss,27,3.63,0.7500,1.9854e-05,1.67647e+06
n_simple,ss,27,3.63,0.8000,1.98832e-05,1.75196e+06
n_simple,ss,27,3.63,0.8500,1.99112e-05,1.8197e+06
n_simple,ss,27,3.63,0.9000,1.99382e-05,1.88085e+06
